display_name,normalized_name,occurrence_count,recipe_count,kind,nutrition_match_status,nutrition_reference_name,nutrition_matched_alias,quantity_examples,recipe_examples
Pepe Nero,pepe nero,285,281,ingredient,unmatched,,,1 Macinata (20) | 1 Pizzico (18) | 1 Presa (10) | Alcuni Grani (8) | 10 Grani (7),Acciughe Alla Povera (3) | Aceto Agli Aromi Misti | Aceto Al Limone (4) | Aceto Alla Cipolla | Aceto Alla Lavanda (3)
Vaniglina,vaniglina,285,281,ingredient,unmatched,,,1 Bustina (173) | 1/2 Bustina (27) | 1 Pizzico (14) | 1 Busta (5) | 2 Bustine (5),Alberello Di Nutella | Babà (2) | Bacetti Di Nina | Baci Di Dama (3) | Baci Di Dama (4)
Maggiorana,maggiorana,279,278,ingredient,unmatched,,,1 Pizzico (28) | 1 Rametto (19) | Alcune Foglie (13) | 2 Rametti (11) | 1 Mazzetto (10),Abbacchio Brodettato | Aceto Agli Aromi (2) | Aceto Alle Erbe Aromatiche | Aceto Alle Spezie | Agnellone Con Riso
Succo D'ananas,succo d ananas,278,277,ingredient,unmatched,,,1/4 (30) | 1/3 (25) | 1/6 (21) | 1/5 (19) | 1/4 Bicchiere (19),57 Chevy | Acapulco (2) | Acapulco (4) | Acapulco Gold | Adam (2)
Insalata Lattuga,insalata lattuga,277,277,ingredient,unmatched,,,1 Cespo (59) | 1 Cuore (30) | Alcune Foglie (28) | 1 (14) | 4 Foglie (12),Abaloni Alla Californiana | Antipasto All'italiana (2) | Antipasto Di Aragosta In Bellavista | Antipasto Di Patate E Frutti Di Mare | Antipasto Di Verdure
Brodo Vegetale,brodo vegetale,272,272,ingredient,exact,Brodo vegetale,,100 Cl (44) | 50 Cl (26) | 150 Cl (15) | 1/2 Bicchiere (11) | 1 Bicchiere (8),Agnello Con Carciofi (2) | Agnello Con Verdure (2) | Anelli Siciliani In Zuppa Alla Piemontese | Anello Al Curry | Arancini Alla Palermitana
Acciughe,acciughe,268,268,ingredient,unmatched,,,2 (68) | 4 (42) | 3 (33) | 500 G (10) | 600 G (10),Abbacchio Alla Romana | Acciughe Al Forno | Acciughe Al Limone | Acciughe Al Limone (4) | Acciughe Al Limone (5)
Salsa Di Pomodoro,salsa di pomodoro,261,260,ingredient,unmatched,,,2 Cucchiai (45) | 1 Cucchiaio (34) | 3 Cucchiai (14) | 1 Tazza (11) | 200 G (9),Agnello Alle Olive | Agnello Con Piselli | Anatra Ai Funghi | Anello Al Prosciutto Con Salsa Di Funghi | Anguilla Alla Maniera Di Comacchio
Lievito,lievito,258,256,ingredient,unmatched,,,1 Bustina (127) | 1/2 Bustina (30) | 1 Cucchiaino (14) | 10 G (9) | 2 Cucchiaini (7),Alfajores | Antiche Gallette Marinare | Babà | Banana E Bauletto | Bignè Di Zucca Con Salsa Di Nutella
Melanzane,melanzane,258,258,ingredient,unmatched,,,2 (66) | 3 (42) | 4 (40) | 1000 G (21) | 500 G (14),A Tutto Tonno | Antipasto Del Vegetariano | Antipasto Di Melanzane | Antipasto Di Melanzane (2) | Antipasto Di Melanzane (3)
Per Il Ripieno:,per il ripieno,258,258,section-label,section-label,,,,Agnolotti Al Sugo D'arrosto | Agnolotti Alla Piemontese | Agnolotti Alla Piemontese (2) | Agnolotti Cavour | Agnolotti Di Alessandria
Zafferano,zafferano,258,256,ingredient,unmatched,,,1 Bustina (112) | 1 Pizzico (23) | 2 Bustine (17) | 1/2 Bustina (8) | Alcuni Stimmi (6),Agoni In Carpione Alla Lombarda | Aragosta Alla Catalana (2) | Aragosta Alla Catalana (3) | Arancine Di Riso | Arancini Alla Palermitana
Olio Per Friggere,olio per friggere,254,254,ingredient,unmatched,,,Abbondante (28) | 25 Cl (3) | 1 Bicchiere (1) | 6 Cucchiai (1) | Poco (1),"Abbacchio Dorato | Acciughe Fritte Con Peperonata, Lattuga Rossa E Caprino | Acciughe In Saor | Acciughe Marinate Alla Sambenedettese | Agnello Fritto"
Ananas,ananas,253,249,ingredient,unmatched,,,Alcuni Cubetti (42) | 1 Cubetto (34) | 1 (27) | 1 Fetta (20) | 2 Fette (13),Acapulco | Acapulco (2) | Acapulco (4) | Adam (2) | Afrodite
Granatina,granatina,245,245,ingredient,unmatched,,,1 Spruzzo (43) | 1 Cucchiaio (42) | 1 Cucchiaino (19) | 1/4 (12) | 2 Gocce (11),57 Chevy | Absolut Trouble | Adam | After Dinner | Amazonas
Whisky,whisky,243,243,ingredient,unmatched,,,1/3 (23) | 2/3 (22) | 2/4 (20) | 1 Bicchierino (15) | 3/5 (14),Accordo | Affinity | Affinity (6) | Alec Guinness | Algonquin
Albume D'uovo,albume d uovo,239,237,ingredient,unmatched,,,1 (186) | 1/2 (19) | 1 Cucchiaino (4) | 50 G (4) | 1 Spruzzo (4),Acapulco (3) | Acrats Di Gamberi Alla Giamaicana | Agnello Al Rosmarino | Albicocche Royal | Alfajores
Besciamella,besciamella,237,237,ingredient,unmatched,,,1 Tazza (41) | 50 Cl (26) | 20 Cl (11) | 25 Cl (8) | 200 G (6),Asparagi Al Gratin | Asparagi Alla Pancetta | Asparagi In Salsa Di Vino | Barchette Ai 4 Formaggi | Besciamella Ai Funghi
Erba Cipollina,erba cipollina,234,234,ingredient,unmatched,,,1 Mazzetto (17) | Alcuni Steli (13) | Alcuni Fili (9) | 1 Cucchiaio (9) | 1 Ciuffo (9),Anatra Al Formaggio | Anello Al Curry | Antipasto Hawaiano | Arista Fredda Alla Toscana | Aspic Di Piccione Con Tartufo E Fegato Grasso
Filetti D'acciughe,filetti d acciughe,234,232,ingredient,unmatched,,,4 (68) | 2 (39) | 3 (24) | 8 (19) | 6 (19),Acciughe E Uova | Alici Farcite Con Insalata | Anatra In Salsa Di Acciughe | Antipasto All'italiana (2) | Antipasto Di Mare (2)
Spinaci,spinaci,234,234,ingredient,unmatched,,,500 G (37) | 1000 G (30) | 300 G (22) | 100 G (20) | 200 G (19),Agnolotti Alla Piemontese (2) | Agnolotti Ricotta E Spinaci Decorati Con Ravanelli | Arrosto Ripieno Alla Reggiana | Arrosto Ripieno Con L'uovo | Arrosto Ripieno Di Verdure
Prosciutto Crudo,prosciutto crudo,228,228,ingredient,unmatched,,,100 G (55) | 50 G (34) | 150 G (21) | 200 G (14) | 2 Fette (12),Agnello Con Carciofi | Agnolotti Di Re Umberto | Agnolotti Saporiti | Alici Farcite Con Insalata | Anatra Come Piace A Tom
Lievito Di Birra,lievito di birra,226,226,ingredient,unmatched,,,25 G (34) | 20 G (33) | 15 G (25) | 30 G (21) | 40 G (17),A Pizza Ca' Pummarola Ncopp' | A Pizza Ca' Pummarola Ncopp' (2) | A Pizza Ca' Pummarola Ncopp' (3) | Babà (2) | Babà (3)
Limone (scorza Grattugiata),limone scorza grattugiata,226,221,ingredient,unmatched,,,1 (173) | 1/2 (51) | 1/4 (1),Agnello Al Fumo Di Agrumi Con Cipolla Saltata | Agnello In Crosta Di Pane Con Crema Di Piselli | Ananas Moulin Rouge | Angelo | Apfelpfannkuchen
Formaggio Fontina,formaggio fontina,225,225,ingredient,unmatched,,,100 G (55) | 150 G (25) | 200 G (24) | 50 G (22) | 300 G (9),"Antipasto Di Sedano, Noci E Formaggio | Antipasto Milleluci | Arrosto Farcito | Asparagi Alla Valdostana | Asparagi La Valliere"
Curacao,curacao,224,224,ingredient,unmatched,,,1/5 (28) | 1/3 (26) | 1 Cucchiaio (23) | 1/4 (23) | 1/6 (20),Afrodisiaco | After Supper | Alabama | Alabama (2) | Alba (2)
Funghi Champignon,funghi champignon,224,224,ingredient,unmatched,,,200 G (42) | 300 G (25) | 100 G (24) | 150 G (20) | 250 G (17),Agnello Agli Champignon | Agnello Con Verdure | Anguille Alla Bretone | Antipasto Di Carciofi | Antipasto Di Salmone
Mascarpone,mascarpone,223,223,ingredient,unmatched,,,100 G (50) | 200 G (37) | 150 G (25) | 250 G (24) | 50 G (17),Anguria In Coppa | Antipasto Speedy | Barchette Di Sedano Al Gorgonzola | Bauletti Fritti | Bavarese
Fagiolini,fagiolini,216,215,ingredient,unmatched,,,200 G (33) | 100 G (26) | 500 G (23) | 300 G (17) | 150 G (16),Anelli Siciliani In Zuppa Alla Piemontese | Antipasto Di Funghi | Antipasto Estivo | Bigoli Di San Lorenzo | Bruschetta Con Fagiolini Al Formaggio
Vino Marsala,vino marsala,214,214,ingredient,unmatched,,,1/2 Bicchiere (33) | 1 Bicchiere (29) | 1 Bicchierino (22) | 1 Cucchiaio (16) | 2 Cucchiai (12),Agnello Agli Champignon | Al Capone | Ananas Con La Frutta | Animelle Al Marsala | Aragosta All'americana
Maraschino,maraschino,212,212,ingredient,unmatched,,,1/6 (20) | 1 Spruzzo (20) | 1 Bicchierino (18) | 1 Cucchiaio (18) | 1/3 (13),Afternoon Cocktail | Alleluia | Alleluia (2) | American Pousse | American Pousse Cafè
Cannella In Polvere,cannella in polvere,210,210,ingredient,unmatched,,,1 Pizzico (42) | 1 Cucchiaino (25) | 1/2 Cucchiaino (10) | 1 Cucchiaio (10) | Poca (5),Ananas Caramellato | Ananas Ubriaco | Anguria In Coppa | Apfelpfannkuchen | Arance Alla Cannella
Mandorle,mandorle,209,209,ingredient,unmatched,,,100 G (33) | 50 G (22) | 200 G (18) | 150 G (13) | 80 G (9),Affogato Al Kiwi | Affogato Alla Banana | Amaretti | Amaretti Aromatici | Amaretti Della Ciccia
Paprica,paprica,209,204,ingredient,unmatched,,,1 Pizzico (39) | 1 Cucchiaino (20) | 1/2 Cucchiaino (17) | 1/2 Cucchiaio (12) | 1 Cucchiaio (11),Agnello Alla Paprica | Agnello Allo Yogurth | Antipasto Di Pomodori | Antipasto Magro | Aragosta All'americana
Gherigli Di Noci,gherigli di noci,208,207,ingredient,unmatched,,,100 G (26) | 50 G (24) | Alcuni (12) | 20 (11) | 4 (10),Arrosto Alle Noci | Avocado Alle Noci | Banane In Crema | Bavarese Di Cachi | Beccute
Vermouth Rosso,vermouth rosso,204,204,ingredient,unmatched,,,1/3 (43) | 1/4 (42) | 1/2 (21) | 1/5 (10) | 1/6 (7),A. B. C. | Abate | Adonis | Adonis (2) | Adonis (3)
Arance,arance,202,201,ingredient,alias,Arancia,arance,2 (97) | 4 (37) | 3 (31) | 6 (7) | 5 (5),Aceto Di Agrumi | Aceto Di Arance | Albicocche E Fragole | Albicocche Prima Estate | Amandin Con Mandorle E Arance
Panna Da Cucina,panna da cucina,200,200,ingredient,unmatched,,,200 G (22) | 25 Cl (15) | 20 Cl (13) | 100 G (12) | 2 Cucchiai (11),Aragosta All'americana | Aragosta Alla Crema Di Peperoni | Aringhe All'opera | Arrosto Di Vitello Ai Funghi | Avocado Alla Giamaicana
Pane Casereccio,pane casereccio,199,199,ingredient,unmatched,,,4 Fette (111) | Alcune Fette (17) | 8 Fette (13) | 2 Fette (8) | 1 Fetta (7),Acqua Cotta (3) | Acquacotta Toscana Con I Funghi | Antipasto Di Crostini Alla Provatura E Acciughe | Antipasto Di Crostini Alla Provatura E Alici | Baccalà Mantecato (4)
Mele,mele,197,197,ingredient,alias,Mela,mele,2 (52) | 4 (37) | 3 (17) | 1000 G (14) | 500 G (14),Ananas Con Frutta | Ananas Con La Frutta | Ananas Con La Frutta (2) | Anatra Al Calvados | Anatra Al Vino
Porri,porri,197,197,ingredient,unmatched,,,2 (66) | 4 (18) | 3 (17) | 1000 G (14) | 50 G (8),"Acciughe Fritte, Marinate In Aceto E Porri | Acrats Di Gamberi Alla Giamaicana | Alici Croccanti Con Porri E Crema Di Patate | Alici Fritte, Marinate In Aceto E Porri | Anatra Ripiena Alla Salsa Di Rape"
Per La Pasta:,per la pasta,196,196,section-label,section-label,,,,Agnolotti Alla Piemontese | Agnolotti Cavour | Agnolotti Di Castagne | Agnolotti Di Re Umberto | Agnolotti Di Zucca
Peperone Rosso,peperone rosso,194,194,ingredient,unmatched,,,1 (146) | 1/2 (27) | 50 G (4) | 1 Falda (3) | 2 Falde (2),Antipasto Al Tonno | Antipasto Di Mare | Antipasto Di Salmone | Antipasto Hawaiano | Arlecchino
Scorza D'arancia,scorza d arancia,193,193,ingredient,unmatched,,,1 (110) | 1 Spirale (27) | 1 Spirale Lunga (10) | 1 Sprizzo (6) | 1 Spruzzo (4),31 Marzo | Acqua Di Perfetto Amore | After Five | Air | Alabama (2)
Polpa Di Pomodoro,polpa di pomodoro,191,191,ingredient,unmatched,,,300 G (33) | 200 G (31) | 400 G (30) | 500 G (16) | 250 G (9),Agghiotta Di Pesce Spada | Alici Marinate In Umido | Arrosto Di Manzo All'acciuga | Babà Salato In Salsa Rosa | Baccalà Ricco
Fragole,fragole,187,178,ingredient,unmatched,,,300 G (24) | 200 G (18) | Alcune (17) | 500 G (15) | 250 G (12),Aceto Al Basilico | Aceto Al Basilico (2) | Agorà | Albicocche E Fragole | Albicocche Prima Estate
Salsa Worcester,salsa worcester,187,187,ingredient,unmatched,,,1 Cucchiaino (30) | Alcune Gocce (26) | 1 Spruzzo (21) | 1 Cucchiaio (16) | 1 Spruzzata (6),Aceto Messicano | Aperitivo Al Pomodoro | Aragosta In Bellavista | Astici Con Salsa Rosa | Barchette Al Salmone
Insalata Rucola,insalata rucola,186,186,ingredient,unmatched,,,1 Mazzetto (70) | 100 G (19) | 2 Mazzetti (12) | 50 G (7) | Alcune Foglie (6),Aceto Profumato | Alici Farcite Con Insalata | Aringhe In Insalata | Bavarese Di Caprini | Bigoli Di San Lorenzo
Tonno Sott'olio,tonno sott olio,185,185,ingredient,unmatched,,,200 G (35) | 100 G (27) | 150 G (25) | 250 G (13) | 50 G (12),Anche I Tonni Sono Dei Salami | Anello Di Gelatina Di Pomodoro | Antipasto Al Tonno | Antipasto All'italiana (2) | Antipasto Di Limoni Ripieni
Cipolla Tritata,cipolla tritata,183,183,ingredient,unmatched,,,1 (82) | 1/2 (28) | 1 Cucchiaio (13) | 1/4 (6) | 50 G (5),Agnello Allo Spiedo | Agnellone Con Riso | Arrosto Di Carne Tritata | Baccalà Alla Senape | Baccalà Con Piselli
Colla Di Pesce,colla di pesce,183,183,ingredient,unmatched,,,4 Fogli (42) | 2 Fogli (25) | 3 Fogli (24) | 10 G (11) | 1 Foglio (9),Aragosta Alla Tour Eiffel | Arance Alla Panna | Arance Gelate | Arance Ripiene | Arrosto Di Tacchino In Gelatina
Piselli,piselli,182,182,ingredient,unmatched,,,100 G (35) | 300 G (21) | 200 G (19) | 150 G (11) | 400 G (9),Agnello Con Piselli | Agnello In Crosta Di Pane Con Crema Di Piselli | Animelle Alle Verdure | Antipasto Di Riso | Arancini Di Riso (2)
Cipolla Piccola,cipolla piccola,181,181,ingredient,unmatched,,,1 (173) | 1/2 (8),Acciughe Alla Siciliana | Alici In Scapece | Anatra In Salsa Aromatica | Anatra Selvatica Alla Crema | Anello Di Gelatina Di Pomodoro
Cozze,cozze,181,181,ingredient,unmatched,,,1000 G (55) | 500 G (21) | 1500 G (16) | 2000 G (10) | 300 G (9),Antipasto Di Mare | Antipasto Di Mare (2) | Antipasto Di Mare (3) | Antipasto Mantovano | Aspic Di Frutti Di Mare
Olive Verdi,olive verdi,181,181,ingredient,unmatched,,,100 G (34) | 10 (17) | 50 G (15) | 8 (9) | 12 (8),Aguglia Alla Sicula | Alivi Ammaccate | Anatra Alle Olive | Animelle Alle Verdure | Antipasto All'italiana (2)
Pomodoro,pomodoro,180,180,ingredient,alias,Pomodorini,pomodori,1 (84) | 500 G (8) | 100 G (7) | 200 G (7) | 150 G (4),Antipasto Di Carciofi | Bocconcini Di Tacchino Alle Noci Con Radicchio E Fagioli Corallo | Bogràcsgoulyàs | Brodetto All'anconetana (2) | Brodo Di Carne (2)
Strutto,strutto,180,178,ingredient,unmatched,,,1 Cucchiaio (25) | 50 G (24) | 100 G (21) | 150 G (11) | 2 Cucchiai (10),Abbacchio Brodettato | Agnellone Con Riso | Antiche Gallette Marinare | Arrosto Di Maiale All'arancia | Arrosto Di Manzo Al Salmoriglio
Uova Sode,uova sode,179,179,ingredient,unmatched,,,2 (71) | 3 (46) | 4 (29) | 6 (13) | 5 (3),Abbuticchi | Antipasto Del Vegetariano | Antipasto Di Aragosta In Bellavista | Antipasto Di Caviale (2) | Antipasto Di Caviale (3)
Yogurth,yogurth,176,175,ingredient,unmatched,,,1 Vasetto (58) | 100 G (11) | 150 G (8) | 200 G (5) | 2 Cucchiai (5),Agnello Alla Paprica | Agnello Allo Yogurth | Antipasto Mare E Monti | Arrosto Alla Menta | Banane Al Forno Con Mandorle E Uvetta
Zucchero Di Canna,zucchero di canna,176,173,ingredient,unmatched,,,1 Cucchiaio (18) | 1 Cucchiaino (15) | 100 G (13) | 2 Cucchiai (10) | 3 Cucchiai (8),Abricot Tropicale | Aceto Alla Rosa | Amo'-amo' | Ananas Caramellato | Ananas Digestivo
Porro,porro,174,173,ingredient,unmatched,,,1 (129) | 100 G (8) | 40 G (5) | 50 G (5) | 1/2 (4),Agnello All'aceto Balsamico Tradizionale | Anatra Al Vino Rosso | Aragosta In Crema Di Pomodoro | Arancini Allo Speck | Arrostini Fondenti Con Taggen Alle Verdurine
Brodo Di Carne,brodo di carne,172,171,ingredient,unmatched,,,100 Cl (24) | 150 Cl (18) | 200 Cl (14) | 50 Cl (9) | 1 Bicchiere (9),Agnolotti Cavour | Albòndigas En Chipotle | Anatra Con Porto E Ciliegie | Anolini Di Mantova | Arrosto Di Maiale All'arancia (2)
Concentrato Di Pomodoro,concentrato di pomodoro,171,171,ingredient,unmatched,,,1 Cucchiaio (73) | 2 Cucchiai (27) | 1 Cucchiaino (16) | 3 Cucchiai (8) | 50 G (6),Agnello Alla Valtellinese | Agnello Con I Bamia | Anello Di Gelatina Di Pomodoro | Arancini Alla Palermitana | Arancini Di Risu O' Ragù
Succo Di Pompelmo,succo di pompelmo,171,171,ingredient,unmatched,,,1/4 Bicchiere (24) | 1/4 (21) | 2/10 (11) | 1/6 (10) | 1/5 (10),333 | A. J. | Acapulco Gold | Africa | Alberto Sordi
Asparagi,asparagi,170,170,ingredient,unmatched,,,1000 G (36) | 500 G (21) | 300 G (12) | 800 G (11) | 400 G (10),Asparagi Al Burro | Asparagi Al Burro (2) | Asparagi Al Burro Nero | Asparagi Al Camembert | Asparagi Al Cartoccio
Scalogni,scalogni,170,169,ingredient,unmatched,,,2 (116) | 4 (19) | 3 (18) | 6 (4) | 100 G (3),Aceto Agli Aromi (2) | Aceto Alle Erbe Aromatiche | Aceto Concentrato | Aceto Di Champagne All'achilea | Aceto Di Champagne All'ibiscus
Formaggio Grana,formaggio grana,169,169,ingredient,unmatched,,,50 G (29) | 100 G (19) | 40 G (9) | Abbondante (6) | 1 Cucchiaio (5),Besciamella Dietetica | Bignè Con Besciamella Di Funghi | Bistecche Alla Greca | Bocconcini Con Uova Di Quaglia | Bocconcini Di Coniglio Alla Ligure Con Polenta Concia
Panna Da Montare,panna da montare,166,157,ingredient,unmatched,,,200 G (17) | 250 G (16) | 50 Cl (14) | 25 Cl (13) | 30 Cl (8),Ala D'angelo | Alberello Di Nutella | Ananas Glacè | Ananas Imperiale | Anello Allo Zenzero
Pepe In Grani,pepe in grani,162,162,ingredient,unmatched,,,1 Cucchiaino (11) | 1 Macinata (11) | 1 Cucchiaio (3) | 1 Manciatina (1) | 1/2 Cucchiaino (1),Aceto Al Rafano E Scalogno | Aceto Alla Liquirizia E Ibiscus | Aceto Alla Menta (5) | Aceto Alla Menta E Fiori | Aceto Alle Pere
Panna Fresca,panna fresca,160,157,ingredient,unmatched,,,10 Cl (18) | 200 G (16) | 20 Cl (16) | 25 Cl (14) | 100 G (13),Albicocche Alla Nutella | Ananas Alla Panna (2) | Antipasto Magro | Baccalà Con Latte | Barchette Di Patate Con Finferli E Piopparelli
Per La Salsa:,per la salsa,158,158,section-label,section-label,,,,Agnello Con Salsa D'aglio | Anelli Di Pasta Al Radicchio Rosso | Aragosta E Frutti Dell'adriatico Al Prosecco | Aspic Di Frutta Di Bosco Con Salsa Al Latte Di Mandorla | Astice Con Salsa Di Peperoni Gialli
Formaggio Emmenthal,formaggio emmenthal,155,155,ingredient,unmatched,,,100 G (38) | 50 G (30) | 150 G (19) | 200 G (15) | 80 G (10),Agnello Al Forno Con Verdure | Anello Al Prosciutto Con Salsa Di Funghi | Anello Sopraffino Alla Zucca | Anolini Alla Parmigiana | Apple Martini
Biscotti Amaretti,biscotti amaretti,153,153,ingredient,unmatched,,,100 G (33) | 150 G (16) | 50 G (14) | 200 G (12) | 4 (9),Albicocche Alla Nutella | Amaretti Fritti | Amaretto Dolce Stil Novo | Ananas Con Macedonia | Ananas Glacè
Zucchero Vanigliato,zucchero vanigliato,152,150,ingredient,unmatched,,,1 Bustina (68) | 1 Cucchiaio (5) | 1 Cucchiaino (5) | 2 Bustine (4) | 50 G (3),Baci Delle Vedove | Banane Al Forno (3) | Bignè Di San Giuseppe | Bignole Di Ciliegie | Bignole Economiche
Passato Di Pomodoro,passato di pomodoro,149,149,ingredient,unmatched,,,2 Cucchiai (18) | 200 G (17) | 400 G (10) | 500 G (7) | 4 Cucchiai (7),Anatra In Salsa Aromatica | Anguille Alla Bretone | Braciole Di Agnello All'uso Di Pasqua | Braciole Di Cavallo | Bucatini Alle Olive (2)
Dado,dado,148,148,ingredient,unmatched,,,1 (101) | 1/2 (31) | 1/4 (2) | 1 1/2 (2) | 1 Cubetto (1),Arancine Di Riso | Arrosto In Rosa | Arrosto Vellutato | Arroz Con Pollo (2) | Asparagi In Salsa
Grand Marnier,grand marnier,148,146,ingredient,unmatched,,,1/4 (23) | 1/3 (17) | 1 Cucchiaio (13) | 1/5 (9) | 1 Spruzzo (7),Absolut Trouble | After | After Dinner (4) | After Supper | Aibes
Menta Fresca,menta fresca,148,147,ingredient,unmatched,,,Alcune Foglie (28) | 1 Rametto (16) | 1 Mazzetto (5) | 10 Foglie (4) | 2 Rametti (4),Abat-jour | Aceto Alla Menta | Aceto Alla Menta (6) | Aceto Alla Menta (7) | Aceto Aromatico (3)
Peperoni,peperoni,146,146,ingredient,unmatched,,,2 (37) | 4 (21) | 3 (13) | 500 G (9) | 200 G (5),Acciughe Con Peperoni | Agnello In Guazzetto | Alici E Peperoni | Anguilla Ai Peperoni | Baccalà Alla Napoletana
Cipolline,cipolline,145,145,ingredient,unmatched,,,2 (25) | 500 G (17) | 200 G (14) | 300 G (9) | 4 (6),Aceto Alla Cipolla | Agnello Alla Valtellinese | Agrodolce Di Storione Con Cipolline E Tagliolini Di Cavolo E Crespella | Anatra Alle Pesche | Arista Alla Birra
Limone (scorza),limone scorza,145,145,ingredient,unmatched,,,1 (112) | 1/2 (32) | Alcuni Pezzi (1),Aceto Al Limone (2) | Agnello In Teglia | American Drink | Aperitivo Al Sedano Con Il Bimby | Babà Al Limoncello
Noci,noci,145,145,ingredient,unmatched,,,10 (22) | 4 (13) | 100 G (11) | 50 G (8) | 6 (6),"Agnolotti Di Zucca | Aillade | Ananas Con Macedonia | Ananas Imperiale | Antipasto Di Sedano, Noci E Formaggio"
Apricot Brandy,apricot brandy,144,144,ingredient,unmatched,,,1/4 (26) | 1/3 (17) | 1/6 (13) | 1 Cucchiaio (8) | 1/8 (8),After Dinner Cocktail | After Supper | After Supper Cocktail | Ambassador | Angel Face
Pasta Sfoglia,pasta sfoglia,144,144,ingredient,unmatched,,,500 G (24) | 1 Confezione (17) | 200 G (12) | 300 G (11) | 250 G (9),Asparagi Al Cartoccio | Barchette Ai Peoci | Barchette All'arancia | Barchette Con Pollo | Bastoncini Di Nocciole E Nutella
Soda,soda,144,143,ingredient,unmatched,,,1 Spruzzo (7) | 2 Bottigliette (6) | Molta (6) | 1/3 (3) | 1 Bottiglietta (2),Acapulco Di Sera | Acapulco Sour | Affair | Alto (2) | American Lemonade
Calvados,calvados,142,141,ingredient,unmatched,,,1/3 (21) | 1/2 (15) | 2/4 (12) | 1/1 (10) | 1 Bicchierino (8),333 | A. J. | Adam (2) | Ambrosa | Anatra Al Calvados
Kirsch,kirsch,142,141,ingredient,unmatched,,,1 Bicchierino (18) | 2 Cucchiai (10) | 1/4 (7) | 1 Cucchiaio (7) | 1/3 (6),Aceto Di Cherry | Albertine | Albertine (2) | Alessia | Ananas Alla Crema
Rum Bianco,rum bianco,140,140,ingredient,unmatched,,,1/3 (13) | 2/3 (11) | 6/10 (9) | 2/4 (9) | 1/1 (7),Abricot Tropicale | Adios Amigos | American Flyer | Ananas Exotic | Andalusia
Salsiccia,salsiccia,139,139,ingredient,unmatched,,,100 G (38) | 150 G (22) | 200 G (22) | 1 (11) | 300 G (7),Agnolotti Alla Piemontese | Agnolotti Cavour | Agnolotti Di Alessandria | Agnolotti Di Castagne | Arrosto Di Manzo All'acciuga
Funghi Secchi,funghi secchi,138,138,ingredient,unmatched,,,20 G (27) | 30 G (27) | 50 G (16) | 40 G (11) | 15 G (8),Anatra Ai Funghi | Anatra Farcita Alla Salsiccia | Anello Al Prosciutto Con Salsa Di Funghi | Arrosto Di Vitello Ai Funghi (2) | Baccalà Alla Genovese
Mollica Di Pane,mollica di pane,137,137,ingredient,unmatched,,,100 G (15) | 50 G (10) | 40 G (6) | 200 G (6) | 1 Tazza (5),Acciughe Al Verde (2) | Agliata (2) | Agnello In Crosta | Arrostino Di Agnello | Asparagi Alla Bella Elena
Aglio Tritato,aglio tritato,136,135,ingredient,unmatched,,,1 Spicchio (54) | 2 Spicchi (29) | 3 Spicchi (8) | 1/2 Spicchio (4) | 4 Spicchi (4),Acciughe In Aceto | Albòndigas En Chipotle | Alici Sperone | Anatra Al Vino Rosso | Arroz Con Pollo (2)
Lardo,lardo,135,133,ingredient,unmatched,,,50 G (31) | 100 G (27) | 30 G (5) | 70 G (5) | 120 G (5),Agnello Con Piselli | Agnello Marinato | Agnolotti Saporiti | Allodole Al Crostone In Salsa | Anatra All'arancia (2)
